Sexo,Idade,Renda,Altura
0,57,1400,1.539598294
0,58,1500,1.636901476
0,26,2000,1.781980817
0,39,900,1.640263486
1,50,788,1.748609045
0,52,3000,1.824733211
0,44,12000,1.827402023
1,58,2000,1.651097257
0,34,1900,1.751769336
1,57,600,1.749056945
0,36,2000,1.703768381
0,60,1000,1.579542279
0,64,4500,1.637959707
0,54,1500,1.619582618
1,60,1500,1.693785352
1,27,3500,1.716346189
0,33,2000,1.792502839
0,38,1576,1.691619721
1,34,950,1.695026661
1,43,800,1.594182854
0,47,800,1.618341853
1,54,1576,1.646134969
0,67,1000,1.703233956
0,34,788,1.677591067
0,54,1200,1.714487609
1,39,800,1.787232322
1,48,1100,1.770930779
0,20,1700,1.684693221
0,24,1600,1.636781322
0,62,4000,1.724545867
0,74,1700,1.529894425
0,24,1100,1.573492274
1,35,1260,1.694570521
0,52,1250,1.807520744
1,37,840,1.694777835
1,71,800,1.628695965
1,36,1230,1.784836012
0,41,2364,1.661828688
0,62,3000,1.653786277
0,24,1039,1.579217838
1,48,400,1.737273416
0,51,1500,1.663721664
0,33,1000,1.683324371
1,57,1500,1.673945326
0,41,2500,1.716610341
0,60,3000,1.712478325
0,62,2000,1.785952231
1,53,1900,1.775016191
0,53,2000,1.779003979
1,36,2330,1.776972
0,56,4000,1.775025192
1,54,1100,1.784303693
0,45,6000,1.686733167
0,60,1500,1.722353386
0,31,2000,1.642533
0,52,1200,1.68731676
1,24,4000,1.621939245
1,46,2000,1.685249861
0,64,1800,1.679272747
1,38,2000,1.678059411
0,38,2000,1.678789511
1,47,1000,1.841077177
1,50,788,1.685048977
0,55,788,1.789198759
1,33,600,1.618242573
0,83,1000,1.764692036
1,40,1000,1.658975561
0,25,800,1.828286053
0,51,2800,1.700822665
0,51,1400,1.748314902
1,42,2000,1.736693157
1,51,2000,1.644737997
1,24,800,1.700053284
0,33,900,1.449767593
0,52,1000,1.688473733
1,33,900,1.678764676
1,16,1000,1.646249575
1,61,300,1.723853682
0,35,1200,1.707223855
0,51,900,1.678778585
0,31,400,1.841534866
0,24,1200,1.61167911
0,44,2000,1.66715361
0,39,1800,1.711797228
0,70,2700,1.707262585
0,60,2000,1.731695982
0,62,2300,1.722012456
0,34,1400,1.622965197
0,38,2200,1.607791066
0,52,1800,1.693410057
1,57,200,1.764397853
0,87,600,1.652333009
1,40,3100,1.759254995
1,48,6500,1.701095746
1,53,1200,1.718423908
1,37,1700,1.634378999
0,63,1200,1.856227218
0,39,3500,1.698257486
0,26,1600,1.595790845
0,31,3000,1.735960771
1,45,600,1.843173311
0,49,1500,1.761056482
0,37,1200,1.726053062
0,33,1300,1.645327545
0,48,1000,1.796609757
1,46,1500,1.787242097
0,51,1524,1.69682131
0,50,3100,1.724439531
0,52,1850,1.621363701
0,41,3200,1.585932639
0,74,500,1.678622298
0,29,1900,1.695622712
0,57,2780,1.737963985
0,54,1250,1.875770593
0,66,788,1.629239661
1,51,399,1.727296038
1,50,2500,1.616941619
0,59,1200,1.621795399
0,43,1580,1.573329704
0,62,2500,1.614607757
0,39,2560,1.717492287
1,34,800,1.5207173
1,60,500,1.567803193
1,50,1200,1.573926502
0,54,1650,1.599150859
0,62,2500,1.627583488
0,40,15000,1.823454836
1,40,4000,1.661675991
0,53,3800,1.738561825
0,63,600,1.746743412
1,55,1500,1.663579754
0,54,1200,1.799985756
0,47,1196,1.628784497
0,35,2000,1.808352969
0,52,5680,1.713096255
0,27,1200,1.706253027
0,34,2800,1.798519885
0,52,1600,1.661000463
0,44,3000,1.788421155
1,29,1700,1.707696367
0,50,3000,1.607457637
0,52,2500,1.616365983
0,46,1500,1.72136132
0,29,1600,1.828090847
1,63,1000,1.710340197
1,42,1576,1.784900244
1,30,2500,1.602224585
1,55,800,1.551983443
0,39,5500,1.546616182
0,42,3500,1.766994096
0,30,3000,1.859809464
0,32,5000,1.698636603
0,38,2350,1.643311925
0,45,2500,1.714895409
0,52,2500,1.730116657
0,54,7000,1.525332308
1,43,1400,1.70332686
0,39,5500,1.775893075
0,61,920,1.799779109
0,30,1600,1.661452933
0,56,11300,1.732891937
0,25,1000,1.59296655
1,21,788,1.791768445
0,46,1200,1.678906289
1,67,150,1.764066942
0,50,3500,1.617020839
1,44,1700,1.658562579
1,64,500,1.65777641
0,38,1400,1.736776412
0,53,2000,1.705485686
1,65,500,1.813083152
1,37,800,1.635705518
1,26,2000,1.599642502
1,45,1300,1.791666379
0,55,1200,1.720909028
0,32,600,1.756233977
1,40,500,1.729621194
1,37,1300,1.676799732
1,69,788,1.756298212
0,31,4000,1.551530404
0,42,3000,1.703760773
0,69,1500,1.715666489
0,44,3500,1.632196185
1,46,1300,1.553620308
0,58,600,1.830294893
0,43,1576,1.715363001
1,35,950,1.565097009
0,49,1700,1.543787927
0,36,800,1.770415563
1,36,950,1.700282934
1,23,950,1.681583066
0,52,2500,1.662915564
1,53,900,1.657127722
1,33,750,1.755645827
0,61,1000,1.721104339
0,49,1236,1.641232303
1,57,550,1.683743846
1,21,1500,1.739645577
0,59,290,1.877287802
1,49,820,1.755791914
0,50,1350,1.846795046
1,43,650,1.803185151
1,37,980,1.833606064
0,50,850,1.568797251
1,55,1200,1.725906877
0,47,4200,1.697169606
0,28,788,1.666701737
0,36,2100,1.708087821
0,32,1553,1.730113172
0,37,450,1.492325192
0,46,1800,1.564853945
1,44,855,1.600003179
1,43,788,1.690286069
0,46,1990,1.708323302
1,47,1200,1.637486457
0,39,5800,1.676267999
1,51,788,1.790100054
0,29,2500,1.832445647
0,38,3500,1.750384468
0,45,3000,1.716803711
0,53,4000,1.722491514
1,53,808,1.820179608
0,61,1550,1.78672563
1,41,1500,1.651501214
0,35,1400,1.677043885
1,56,850,1.563169759
0,39,7200,1.830456545
0,56,3250,1.750646607
1,66,300,1.830124287
0,35,800,1.688574589
0,40,870,1.672108871
0,56,3200,1.622182944
0,23,1522,1.529367546
0,32,7000,1.529255018
0,36,1500,1.58781366
1,37,2500,1.664847178
0,45,2500,1.736046842
1,45,1200,1.624677906
1,59,1000,1.621595092
0,36,1500,1.740580296
1,26,1250,1.71812054
0,26,1350,1.583887735
0,28,1000,1.656670747
0,38,1200,1.747776883
1,51,850,1.608240237
1,40,1300,1.612045206
0,46,2100,1.711188896
0,44,3000,1.863518076
1,22,1200,1.750092637
1,44,788,1.699945002
1,24,4200,1.666398589
0,45,3000,1.560233119
0,62,1500,1.650494617
1,38,4800,1.731238651
1,67,788,1.630242774
0,58,1800,1.662763228
0,55,400,1.67868295
0,34,1000,1.668750237
1,52,1100,1.75921358
0,57,1000,1.749750445
1,43,800,1.710882312
0,50,1100,1.772448388
1,52,788,1.665000995
1,35,1200,1.783045291
1,53,788,1.736735851
0,48,900,1.634522194
0,39,1500,1.617543556
0,51,1800,1.568128845
1,50,781,1.62323018
0,36,1200,1.624907419
0,34,1600,1.820977539
1,34,700,1.786317242
1,51,1200,1.849111026
1,31,1681,1.759686505
1,59,1589,1.645549356
1,49,900,1.714648444
0,39,920,1.646559504
0,31,1800,1.846932758
1,49,1100,1.540315499
1,61,1150,1.75395662
0,58,2200,1.755907309
1,40,1300,1.743420303
0,61,1500,1.808163545
0,44,1500,1.613618887
0,43,4000,1.728104507
0,39,2000,1.686429158
0,53,1450,1.708221847
0,39,1350,1.664871033
0,31,1300,1.775055572
0,64,1200,1.432100205
0,26,1900,1.742866344
1,34,900,1.722102729
1,35,1300,1.607688041
1,18,500,1.530955258
1,30,990,1.78187097
0,34,1300,1.692565104
0,30,1800,1.791087406
0,61,1755,1.70475895
0,50,955,1.633978372
0,35,2300,1.749972747
0,30,1000,1.715342933
0,38,788,1.626941265
0,27,1600,1.656283081
1,59,400,1.6691917
0,27,2000,1.726353852
1,69,275,1.649997827
1,39,800,1.724965728
0,36,1200,1.689876267
0,35,6250,1.746742161
0,49,850,1.705062329
0,43,980,1.624736346
1,56,800,1.580556262
0,29,900,1.723965203
0,46,2132,1.752070045
1,52,788,1.818612103
0,58,3500,1.729952744
0,37,1500,1.743279725
1,60,1485,1.796443318
1,54,3000,1.630433239
1,43,1400,1.743428239
0,33,1000,1.745312966
0,59,2100,1.834256643
0,63,4600,1.848618578
0,31,1400,1.774490993
0,34,2000,1.770914806
1,52,870,1.701938604
1,33,850,1.68777101
1,48,1700,1.86872436
1,42,788,1.70643094
1,55,3000,1.671247714
1,33,2200,1.734863232
0,54,2150,1.704645881
0,59,2300,1.567783664
1,40,1680,1.681447155
1,61,250,1.713609342
1,35,1325,1.652799265
0,45,3900,1.786258917
0,67,950,1.69403389
1,27,2000,1.796160005
1,40,2300,1.755310337
1,53,900,1.759106765
1,42,2200,1.730780534
0,40,1500,1.706562518
0,52,820,1.638696397
1,46,850,1.653168877
0,48,2050,1.607622603
1,33,1086,1.606667696
0,50,1873,1.743022425
0,35,1250,1.729909897
1,60,1220,1.698229016
0,57,2150,1.671742539
0,60,1200,1.739006465
0,49,2300,1.759234181
0,48,2000,1.84647553
1,50,550,1.746864343
1,42,400,1.604080067
1,60,900,1.752571102
1,37,900,1.556168114
0,42,2400,1.706163367
0,52,1300,1.555566215
0,59,2500,1.714932816
0,39,1700,1.737816222
1,25,1400,1.514301174
1,38,2456,1.723561346
0,64,980,1.773725338
0,55,1200,1.787178065
1,42,600,1.718808625
1,42,5900,1.662904461
0,39,5100,1.723141614
1,44,990,1.660345473
0,64,2500,1.673437811
0,29,1200,1.701005483
0,49,2500,1.564501718
0,57,1700,1.766385544
0,36,2000,1.695424626
0,77,300,1.609562996
1,62,800,1.767500524
1,63,1000,1.699149546
0,36,3200,1.554542123
0,38,1650,1.673025062
0,24,1500,1.61813111
0,45,2500,1.531064617
0,66,1300,1.720446634
0,25,1500,1.578968479
0,38,1700,1.661945734
0,41,1080,1.821133045
0,40,950,1.765196643
0,41,1200,1.880404829
0,46,1000,1.71621227
0,26,788,1.724987518
1,35,950,1.747141579
0,48,853,1.593696527
1,29,1900,1.780520616
1,33,1250,1.758388279
0,26,1400,1.68485886
1,59,1500,1.733608161
1,39,1100,1.755393779
0,53,1200,1.704517119
0,52,700,1.504478994
0,38,1000,1.638548265
0,57,420,1.723668943
0,66,1500,1.600651565
0,46,1100,1.855951763
0,35,1500,1.681513106
0,47,4000,1.658301109
1,45,5000,1.695823504
0,33,2500,1.724235623
1,61,19000,1.630082186
1,45,2900,1.733757194
0,53,20000,1.672654317
0,55,15000,1.803097237
1,60,2000,1.544194819
0,39,4500,1.667402498
0,59,890,1.764148204
1,25,3500,1.725755171
0,52,6000,1.674519333
0,48,2500,1.727495487
0,53,7000,1.689292591
0,36,1200,1.791990334
0,49,5000,1.614133827
0,28,1100,1.624354316
0,29,2000,1.797631226
1,55,500,1.817744497
0,29,2500,1.62862236
0,61,1600,1.840238044
0,60,1100,1.822282031
1,33,2400,1.71151911
1,49,8000,1.720856908
0,55,15000,1.662163652
0,45,11000,1.718107029
0,41,7000,1.600118051
0,31,11000,1.723228656
1,52,1700,1.667151956
0,52,1500,1.780236262
0,39,1000,1.693001446
0,40,400,1.828791108
0,32,900,1.598769775
1,30,1000,1.746656802
0,61,1000,1.673642855
0,43,2500,1.667578889
1,32,850,1.643960903
1,39,1000,1.673551435
1,39,1000,1.614430489
0,43,2780,1.916574716
0,55,940,1.796920652
0,28,1200,1.736486653
0,35,1000,1.637939647
1,58,7000,1.742566157
1,33,9000,1.724235034
0,67,10000,1.684530589
0,47,8000,1.66364114
0,47,1500,1.732548543
1,27,1200,1.62626776
0,58,789,1.748497746
0,34,1000,1.629921708
0,36,789,1.624601785
0,37,700,1.75054598
1,62,600,1.736477081
0,48,500,1.654191527
1,57,700,1.810644868
1,60,200,1.762361818
0,42,1200,1.616184283
1,38,1200,1.748504025
0,60,700,1.696599434
0,42,789,1.671197001
1,61,600,1.599987278
0,60,600,1.678166267
0,50,890,1.646459794
0,59,1000,1.68474789
0,29,789,1.751631626
0,61,500,1.770964631
1,48,950,1.710156922
0,35,790,1.659434148
1,25,400,1.801812151
0,52,700,1.651228353
0,29,2000,1.659316956
0,47,1200,1.596810191
0,35,1000,1.796942475
1,33,1000,1.712140901
1,63,400,1.790021655
0,53,1800,1.668435608
1,25,1800,1.573121329
1,42,789,1.741784801
0,31,2300,1.667083177
1,54,788,1.576154123
0,39,1000,1.829957417
0,35,3400,1.753308645
0,22,788,1.506006385
1,34,1000,1.650015759
0,52,2300,1.659189052
1,56,788,1.667671259
0,58,3000,1.803719222
1,34,1000,1.615125291
1,49,1000,1.695951304
1,50,788,1.69629879
0,30,1400,1.728451327
1,41,2500,1.723835462
0,77,4000,1.700746561
0,65,1450,1.837836353
0,59,1300,1.595032816
1,43,1600,1.698630642
0,49,1400,1.80266673
0,55,1100,1.672239642
0,42,1300,1.745417549
0,51,2300,1.825522984
0,54,850,1.640059178
0,67,1000,1.729663032
1,52,1200,1.733617814
1,42,1200,1.594228696
1,38,700,1.658877047
0,62,800,1.822013803
0,35,850,1.693542348
1,51,1500,1.80336366
1,49,5000,1.654885614
0,50,1500,1.715965219
0,31,4000,1.691318005
0,40,2200,1.634335457
0,60,2000,1.584477993
1,59,1000,1.917275014
1,39,12000,1.629302963
0,48,750,1.737744383
0,72,5000,1.582474536
0,48,12000,1.68286534
1,58,2500,1.533083112
0,30,1200,1.694295718
1,39,1000,1.774026339
0,27,2300,1.699607789
1,58,1000,1.673640971
1,32,1200,1.686689881
1,61,780,1.82137503
1,36,900,1.719500227
0,57,1600,1.729515118
0,28,1600,1.596332315
1,59,400,1.645986451
0,34,2000,1.625416287
0,47,13000,1.76704167
1,36,15000,1.636651779
1,50,3000,1.704821656
1,48,8000,1.700925739
0,46,1500,1.7065831
0,46,1800,1.836396638
0,68,6000,1.632076291
1,49,7000,1.828214979
0,49,20000,1.683234069
0,39,5000,1.726932803
1,39,18000,1.621607255
1,48,5000,1.716633382
0,66,7000,1.746565174
0,59,3000,1.602594124
0,35,9000,1.633943171
1,56,2500,1.587322797
0,45,7880,1.725311193
0,77,8000,1.638059502
1,48,1576,1.79731071
0,39,15000,1.728545357
1,56,5000,1.872588638
0,32,10500,1.671488205
1,28,2000,1.665496062
0,39,12000,1.65911035
1,56,4000,1.813846844
1,39,4000,1.610014497
1,50,10000,1.77385459
0,59,1800,1.652658836
1,28,4500,1.791353952
1,33,5500,1.819790175
1,59,1500,1.653097265
1,65,750,1.656473184
0,38,6500,1.667666729
1,28,9000,1.760344713
1,28,5000,1.771760016
0,54,15000,1.606150865
1,44,5000,1.790005825
1,52,10000,1.628872757
0,58,4000,1.692342117
1,30,20000,1.657495381
0,51,1060,1.730232748
1,35,2200,1.652331975
0,29,788,1.546015833
0,51,3000,1.719944279
0,65,7000,1.71814061
0,30,7200,1.7601185
0,55,1160,1.803072094
1,71,4500,1.758371759
1,25,2000,1.631622538
1,49,800,1.644236858
1,26,860,1.747526589
0,29,1500,1.822995533
1,29,788,1.683860785
0,28,2500,1.732988899
1,27,788,1.696411399
0,49,1350,1.699732721
1,43,800,1.772764799
0,57,4000,1.66008348
0,27,1400,1.668408609
0,22,1600,1.789138022
1,42,800,1.626183952
1,43,1500,1.714828381
0,39,60000,1.734078334
1,36,1200,1.65589371
1,50,3000,1.634578128
0,52,450,1.531889593
1,47,2500,1.812938255
0,38,1760,1.723633418
1,41,1125,1.774592673
0,58,800,1.678502756
0,36,1710,1.618600215
1,40,1500,1.679337164
0,37,4000,1.594110955
0,29,1500,1.785149969
0,30,1200,1.708885967
1,42,1500,1.630970218
0,31,5000,1.648182334
0,44,7880,1.692826372
1,71,3000,1.703386088
1,45,200,1.629928359
1,40,10000,1.742920401
0,26,8000,1.602066214
1,63,5000,1.774835322
0,57,12000,1.738067446
0,40,25000,1.747185816
0,49,50000,1.664174956
0,61,15000,1.727284871
0,48,30000,1.709851867
0,74,80000,1.834021251
0,79,15000,1.750635399
1,42,8000,1.697188698
0,58,12000,1.637943081
0,51,30000,1.70131293
0,31,10000,1.598208634
1,31,1000,1.720174997
1,37,1200,1.600818276
0,38,5000,1.76763267
1,40,900,1.684168764
0,57,2200,1.694364042
0,43,5000,1.784893224
1,36,1500,1.77275707
0,24,2500,1.852559857
1,63,1000,1.609637132
1,39,1500,1.699554296
0,25,1800,1.690470426
0,33,1500,1.522584188
0,46,3000,1.775867592
0,47,3000,1.734511738
0,33,2400,1.79932566
0,29,1000,1.949475029
1,39,850,1.675113375
0,22,1500,1.836884624
1,34,1000,1.660150326
1,32,3800,1.588610333
0,57,1000,1.582281726
0,42,2000,1.62652477
0,46,1700,1.77573629
1,80,2000,1.618912689
0,65,800,1.572117693
0,40,3500,1.549824507
0,63,900,1.747613307
1,57,2600,1.594018976
0,61,900,1.625584433
0,44,1400,1.65712937
1,54,900,1.645470567
1,31,400,1.615406696
1,32,1100,1.854057908
1,50,850,1.73122911
0,43,1500,1.73187602
0,40,1250,1.65027282
0,62,1200,1.75379487
1,37,2000,1.756869537
0,38,1000,1.474070918
0,72,1500,1.823059131
0,35,2000,1.854047157
0,49,2300,1.584839744
1,40,350,1.504622468
1,38,1200,1.772933635
1,28,1600,1.781898238
1,28,788,1.817987523
1,54,1000,1.781503295
1,62,2400,1.680991032
1,49,788,1.517145545
1,44,980,1.67059583
0,51,788,1.728386625
1,65,1500,1.737154987
1,63,1300,1.734667816
1,41,1600,1.830960063
0,54,1200,1.629547466
1,59,2600,1.702460691
1,56,788,1.602191471
0,57,2000,1.548853902
0,60,2400,1.611999028
1,70,1200,1.73535657
0,57,1300,1.670262787
0,40,1100,1.726192063
0,60,1300,1.729956236
1,24,1100,1.642258123
0,28,1500,1.765931243
1,33,1100,1.768007482
0,65,1100,1.644501748
0,43,1900,1.829271353
1,60,1200,1.623909536
0,44,1200,1.718499431
1,64,1100,1.590948339
1,32,1000,1.672138052
0,33,1600,1.680936162
0,60,1700,1.710545391
0,34,1200,1.595096487
1,43,2200,1.610052231
1,45,1700,1.774031557
0,45,1576,1.76620544
0,48,1576,1.665609286
1,23,1000,1.680045181
0,39,3000,1.693296331
0,39,900,1.844607647
0,41,1200,1.594166561
0,41,3000,1.64248948
0,45,2100,1.549289056
0,49,1000,1.751249318
1,42,2500,1.822186669
1,50,1400,1.819913197
0,54,1500,1.649945492
0,33,3500,1.696689865
0,53,3000,1.691737316
0,26,2300,1.700923043
0,59,6000,1.678052136
0,51,1800,1.616590256
0,66,0,1.675413786
1,49,2500,1.791633191
0,75,2000,1.60777211
1,37,1100,1.735012891
1,50,1200,1.747917117
1,43,500,1.664053803
0,48,1500,1.664451898
0,39,1000,1.791207803
0,37,3000,1.53481809
1,44,735,1.809054679
1,29,788,1.549730633
1,41,2000,1.811350904
1,42,900,1.671881439
0,23,1100,1.812094603
1,30,600,1.617526817
0,45,4000,1.624575277
1,66,5000,1.862021042
0,52,1100,1.690410274
0,33,2000,1.648401858
1,36,800,1.647924683
1,38,2800,1.725992926
0,54,3000,1.816096602
1,55,1500,1.823347005
0,27,1200,1.680776322
0,33,1400,1.709152708
0,35,2800,1.848512496
0,49,1200,1.692659453
0,49,4000,1.698961996
0,28,1500,1.702487394
0,54,0,1.657886667
0,59,500,1.662037001
0,49,1000,1.695104086
1,58,1000,1.67675335
0,30,1200,1.563538485
0,48,1576,1.686748542
0,30,1500,1.698954704
0,44,7800,1.725081164
0,40,1200,1.659858979
1,73,200,1.844887779
0,66,1700,1.682536268
0,57,2700,1.893980748
1,51,240,1.696256817
1,46,954,1.680957924
0,32,2000,1.622311679
0,52,900,1.734946405
0,24,1700,1.713732835
0,35,1200,1.81772382
1,49,900,1.701574801
0,53,1000,1.630497928
0,36,2700,1.637762293
0,28,1000,1.732703231
0,34,700,1.713160459
1,24,400,1.63760827
0,51,3000,1.654440413
1,58,1500,1.656536547
0,48,1500,1.680733556
1,50,1000,1.598326175
1,31,1500,1.721521204
0,51,700,1.690653236
0,40,1500,1.581053929
1,52,400,1.698259076
1,42,900,1.727710155
0,53,535,1.706850899
1,36,788,1.772999321
0,40,1800,1.757127904
1,69,788,1.749507595
0,27,3000,1.708115334
1,32,2100,1.648681718
1,32,2300,1.666896646
1,34,2800,1.628946385
0,49,3000,1.757110521
0,43,3000,1.736881456
0,50,980,1.831572851
0,49,1500,1.709403768
1,58,1000,1.769247564
0,40,1450,1.740295218
0,35,1400,1.776453164
0,46,1600,1.757603056
0,48,1800,1.628341426
0,41,1390,1.724147712
1,40,1350,1.905735933
0,45,1200,1.816178034
1,19,600,1.700122047
0,25,788,1.710880588
1,28,700,1.720945773
0,44,1800,1.69954277
1,46,4500,1.66817471
0,26,3500,1.885162354
0,29,2200,1.790054899
1,30,2100,1.720830779
0,49,1200,1.611175439
0,35,2200,1.782031659
0,39,2446,1.740750252
1,55,1400,1.773322924
1,43,1410,1.664816607
1,39,788,1.458935687
1,27,788,1.818655356
0,44,1500,1.669277637
0,33,788,1.572429281
1,37,2000,1.544258294
1,37,900,1.691707962
0,41,1500,1.758366464
1,43,1800,1.771273137
1,53,1200,1.741906822
1,63,788,1.626441326
1,28,1250,1.716605223
0,44,800,1.836327587
0,37,1300,1.545210843
0,31,1100,1.75717812
0,45,1230,1.734640038
1,27,1600,1.671694666
1,23,900,1.602520331
0,24,1400,1.843182656
0,33,850,1.816553365
0,24,1000,1.697323414
0,18,500,1.648798403
1,26,788,1.682620339
1,36,1644,1.866406851
0,33,2500,1.79882922
1,58,2000,1.680995306
0,39,2100,1.771174218
1,41,1800,1.65297406
0,32,1000,1.804591539
0,46,900,1.69531594
0,33,1400,1.648361125
0,38,850,1.7438209
1,42,1200,1.755115484
0,64,2200,1.636800377
0,34,3500,1.654485145
0,31,1000,1.734723574
0,31,1000,1.770540749
0,25,788,1.601130085
1,27,900,1.681383605
0,68,300,1.602517279
0,40,1500,1.648063848
1,54,2000,1.748650918
0,23,850,1.7015162
0,53,1200,1.741250712
1,31,900,1.76549141
0,51,1200,1.731116719
1,58,1130,1.821588672
0,35,1500,1.675126388
0,56,3500,1.790786322
0,39,1200,1.695409219
0,40,1200,1.654377835
0,34,1500,1.781745885
1,59,1500,1.634712497
0,31,1200,1.757555411
0,49,1000,1.81270871
0,28,2000,1.734594826
1,38,2000,1.87390025
1,44,1700,1.76629943
0,31,1200,1.702367233
0,50,1100,1.700558273
1,22,2200,1.888021996
0,27,1300,1.745204441
1,30,1000,1.659377103
0,43,1200,1.852265449
0,44,1500,1.620017641
0,29,1320,1.734634984
0,56,720,1.673293021
0,41,1350,1.791841211
1,36,650,1.754177819
0,34,1300,1.647868006
0,35,900,1.733718392
0,45,788,1.652855944
0,42,1250,1.816830945
1,33,1290,1.725578191
0,54,2500,1.735273288
0,45,1200,1.565765696
0,37,1300,1.759345802
1,34,1200,1.616342396
0,56,950,1.819243723
1,29,788,1.841944818
0,60,1100,1.628219373
1,52,1200,1.612181357
0,49,1500,1.739627864
1,72,500,1.611061546
0,65,1500,1.657293935
0,43,2000,1.661263455
1,56,788,1.676444423
1,34,300,1.639375441
0,52,1200,1.655271641
1,36,800,1.71705276
0,45,950,1.769487156
0,52,1200,1.721099427
1,36,1500,1.658282395
0,44,1400,1.730971727
0,40,1600,1.713903648
1,47,1300,1.833765001
0,24,820,1.67628772
0,46,850,1.690381352
0,24,1100,1.582482145
0,48,2200,1.748380332
1,73,1100,1.70438844
0,29,950,1.695201811
0,44,1800,1.791574885
0,38,1500,1.657141512
0,27,2500,1.629839231
0,39,2500,1.652255265
0,37,2500,1.701214345
0,41,1500,1.781896836
0,34,1600,1.716821184
1,44,500,1.600296201
1,54,450,1.604822411
0,60,1300,1.673293807
0,56,1300,1.778912138
1,51,600,1.856056842
1,24,980,1.744000158
1,48,800,1.65333647
1,24,980,1.830049288
0,67,950,1.688202078
1,69,880,1.706795603
0,21,960,1.719923812
0,49,1650,1.833704658
1,65,500,1.632096873
0,63,1500,1.610915848
0,40,1200,1.70755007
0,55,1300,1.735504971
1,43,788,1.822615375
0,50,2000,1.674472876
1,53,2900,1.594595942
0,30,1600,1.753671303
1,66,950,1.663399145
0,55,1200,1.706025399
0,39,3000,1.810698332
1,52,840,1.754375451
0,44,2000,1.815644999
0,39,2500,1.674158587
0,26,2000,1.700552751
0,37,1500,1.686280529
0,42,2000,1.749527043
0,45,1500,1.748012965
1,38,850,1.821487978
1,20,750,1.767063216
0,45,1200,1.708902747
1,45,900,1.813244156
1,35,1200,1.77973219
0,52,1200,1.733644884
0,46,1400,1.775775219
0,29,950,1.535454499
1,51,900,1.650839756
0,48,1200,1.618185481
0,63,1400,1.70306968
1,25,950,1.829913505
1,51,800,1.810932137
1,38,850,1.691834972
0,30,789,1.618381375
0,40,1200,1.820637332
0,38,1200,1.674079852
0,38,789,1.839475255
0,35,1500,1.707979094
1,36,1400,1.826102925
1,46,600,1.786677492
0,30,1000,1.680783368
1,45,3000,1.799597782
0,50,800,1.718140546
0,28,1200,1.694976373
0,33,1700,1.755492832
